MIRNA	GENE	INPUT
dme-miR-79	CG5149	1
dme-miR-79	CG15651	1
dme-miR-79	Glycogenin	1
dme-miR-79	nAcRbeta-64B	1
dme-miR-79	sls	1
dme-miR-79	CG33651	1
dme-miR-79	CG2641	1
dme-miR-79	CG31216	1
dme-miR-79	SP555	1
dme-miR-79	dah	1
dme-miR-79	Suv4-20	1
dme-miR-79	CG12496	1
dme-miR-79	RpL37a	1
dme-miR-79	upd3	1
dme-miR-79	upd3	1
dme-miR-79	frc	1
dme-miR-79	rtGEF	1
dme-miR-79	Bro	1
dme-miR-79	mbl	1
dme-miR-79	CG30043	1
dme-miR-79	sfl	1
dme-miR-79	CG10300	1
dme-miR-79	CG13607	1
dme-miR-79	RecQ5	1
dme-miR-79	CG12400	1
dme-miR-79	Gadd45	1
dme-miR-79	CG31108	1
dme-miR-79	CG31108	1
dme-miR-79	CG7510	1
dme-miR-79	gatA	1
dme-miR-79	CG12091	1
dme-miR-79	Pkc53E	1
dme-miR-79	Mkk4	1
dme-miR-79	CG9510	1
dme-miR-79	CG34155	1
dme-miR-79	por	1
dme-miR-79	CG4882	1
dme-miR-79	CG2186	1
dme-miR-79	CG2186	1
dme-miR-79	CG2186	1
dme-miR-79	CG1942	1
dme-miR-79	CG8031	1
dme-miR-79	scb	1
dme-miR-79	CG34449	1
dme-miR-79	CG14274	1
dme-miR-79	CG12001	1
dme-miR-79	ninaD	1
dme-miR-79	Sb	1
dme-miR-79	mRpL48	1
dme-miR-79	CG3919	1
dme-miR-79	CG31665	1
dme-miR-79	wkd	1
dme-miR-79	CG7987	1
dme-miR-79	CG12179	1
dme-miR-79	CG12179	1
dme-miR-79	Rim	1
dme-miR-79	sowah	1
dme-miR-79	Myo10A	1
dme-miR-79	CG15440	1
dme-miR-79	CG31525	1
dme-miR-79	CG8195	1
dme-miR-79	CG34194	1
dme-miR-79	FR	1
dme-miR-79	CG4389	1
dme-miR-79	inaE	1
dme-miR-79	DAT	1
dme-miR-79	ap	1
dme-miR-79	CG7884	1
dme-miR-79	CG9117	1
dme-miR-79	Orc2	1
dme-miR-79	Mpp6	1
dme-miR-79	CG3074	1
dme-miR-79	bab2	1
dme-miR-79	Spred	1
dme-miR-79	Tps1	1
dme-miR-79	CG6947	1
dme-miR-79	CG9130	1
dme-miR-79	CG10338	1
dme-miR-79	dl	1
dme-miR-79	CG31665	1
dme-miR-79	CG7328	1
dme-miR-79	CG8508	1
dme-miR-79	CG6448	1
dme-miR-79	CG9130	1
dme-miR-79	CG4266	1
dme-miR-79	Acon	1
dme-miR-79	TM4SF	1
dme-miR-79	sas	1
dme-miR-79	sas	1
dme-miR-79	Rab4	1
dme-miR-79	CG5516	1
dme-miR-79	Rassf	1
dme-miR-79	arr	1
dme-miR-79	CG5846	1
dme-miR-79	CG13857	1
dme-miR-79	CG7368	1
dme-miR-79	CG42557	1
dme-miR-79	snRNP70K	1
dme-miR-79	mab-21	1
dme-miR-79	Mlf	1
dme-miR-79	CG11966	1
dme-miR-79	CG32418	1
dme-miR-79	W	1
dme-miR-79	CG2064	1
dme-miR-79	CG8526	1
dme-miR-79	CG4558	1
dme-miR-79	pnr	1
dme-miR-79	CG9389	1
dme-miR-79	oaf	1
dme-miR-79	oaf	1
dme-miR-79	dgt2	1
dme-miR-79	Parg	1
dme-miR-79	CG9865	1
dme-miR-79	CG16886	1
dme-miR-79	CG12063	1
dme-miR-79	zuc	1
dme-miR-79	coilin	1
dme-miR-79	Su(H)	1
dme-miR-79	CG12177	1
dme-miR-79	CG33291	1
dme-miR-79	mod	1
dme-miR-79	CG7024	1
dme-miR-79	CG13618	1
dme-miR-79	CG3409	1
dme-miR-79	msd5	1
dme-miR-79	E(bx)	1
dme-miR-79	CG6018	1
dme-miR-79	cin	1
dme-miR-79	CG13541	1
dme-miR-79	CG17664	1
dme-miR-79	CG4619	1
dme-miR-79	trpml	1
dme-miR-79	trpml	1
dme-miR-79	lea	1
dme-miR-79	rdgC	1
dme-miR-79	HLHm5	1
dme-miR-79	HLHm5	1
dme-miR-79	HLHm5	1
dme-miR-79	CG31320	1
dme-miR-79	gwl	1
dme-miR-79	polybromo	1
dme-miR-79	zfh1	1
dme-miR-79	HSPC300	1
dme-miR-79	beat-Ib	1
dme-miR-79	CG31323	1
dme-miR-79	CG16787	1
dme-miR-79	Ranbp11	1
dme-miR-79	jbug	1
dme-miR-79	CG2254	1
dme-miR-79	alpha-Man-IIb	1
dme-miR-79	CG3009	1
dme-miR-79	Spase22-23	1
dme-miR-79	Pbp95	1
dme-miR-79	CG12861	1
dme-miR-79	snmRNA:430:CR33727	1
dme-miR-79	CG30343	1
dme-miR-79	CG42233	1
dme-miR-79	ttv	1
dme-miR-79	CG33960	1
dme-miR-79	CG12121	1
dme-miR-79	CG13699	1
dme-miR-79	imd	1
dme-miR-79	ZC3H3	1
dme-miR-79	CG12155	1
dme-miR-79	elB	1
dme-miR-79	wda	1
dme-miR-79	wda	1
dme-miR-79	CG31272	1
dme-miR-79	CG14285	1
dme-miR-79	drpr	1
dme-miR-79	CG3308	1
dme-miR-79	CG11560	1
dme-miR-79	CG4966	1
dme-miR-79	CG1443	1
dme-miR-79	CG4966	1
dme-miR-79	CG5869	1
dme-miR-79	CG42400	1
dme-miR-79	hd	1
dme-miR-79	CG7033	1
dme-miR-79	alpha-Est10	1
dme-miR-79	CG5639	1
dme-miR-79	CG14556	1
dme-miR-79	Rbp1	1
dme-miR-79	Rbp1	1
dme-miR-79	Rae1	1
dme-miR-79	Nop60B	1
dme-miR-79	RpL36A	1
dme-miR-79	CG3817	1
dme-miR-79	CG14741	1
dme-miR-79	Osi12	1
dme-miR-79	CG14756	1
dme-miR-79	Pif1A	1
dme-miR-79	CG14005	1
dme-miR-79	CG30428	1
dme-miR-79	CG32810	1
dme-miR-79	CG14669	1
dme-miR-79	oaf	1
dme-miR-79	oaf	1
dme-miR-79	CG7634	1
dme-miR-79	CG32204	1
dme-miR-79	CG14042	1
dme-miR-79	ninaA	1
dme-miR-79	CG17974	1
dme-miR-79	CG17974	1
dme-miR-79	aph-1	1
dme-miR-79	Klp98A	1
dme-miR-79	CG13197	1
dme-miR-79	CG13133	1
dme-miR-79	elB	1
dme-miR-79	porin	1
dme-miR-79	Cyp4aa1	1
dme-miR-79	retm	1
dme-miR-79	Samuel	1
dme-miR-79	CG32177	1
dme-miR-79	CG7787	1
dme-miR-79	CG9865	1
dme-miR-79	Nhe3	1
dme-miR-79	VGlut	1
dme-miR-79	CG13738	1
dme-miR-79	CG12484	1
dme-miR-79	Nelf-E	1
dme-miR-79	Nelf-E	1
dme-miR-79	psq	1
dme-miR-79	Dyb	1
dme-miR-79	CG31145	1
dme-miR-79	Nak	1
dme-miR-79	CG5280	1
dme-miR-79	CG2006	1
dme-miR-79	Cry	1
dme-miR-79	BicD	1
dme-miR-79	CG9886	1
dme-miR-79	Fps85D	1
dme-miR-79	Fps85D	1
dme-miR-79	Mhcl	1
dme-miR-79	HLHmdelta	1
dme-miR-79	CG13578	1
dme-miR-79	Nop60B	1
dme-miR-79	Or49b	1
dme-miR-79	HLHmbeta	1
dme-miR-79	CG5447	1
dme-miR-79	CG8814	1
dme-miR-79	CG10623	1
dme-miR-79	CG8596	1
dme-miR-79	CG4663	1
dme-miR-79	meso18E	1
dme-miR-79	ro	1
dme-miR-79	svr	1
dme-miR-79	CG8525	1
dme-miR-79	D2R	1
dme-miR-79	Him	1
dme-miR-79	lace	1
dme-miR-79	CG5599	1
dme-miR-79	CG8272	1
dme-miR-79	Reck	1
dme-miR-276b	Nek2	1
dme-miR-276b	CG18769	1
dme-miR-276b	CG31368	1
dme-miR-276b	ec	1
dme-miR-276b	CG8611	1
dme-miR-276b	CG17660	1
dme-miR-276b	Tk	1
dme-miR-276b	CG4272	1
dme-miR-276b	CG4272	1
dme-miR-276b	krimp	1
dme-miR-276b	olf186-F	1
dme-miR-276b	CG16778	1
dme-miR-276b	Mtl	1
dme-miR-276b	CG32148	1
dme-miR-276b	CG9510	1
dme-miR-276b	I-t	1
dme-miR-276b	CG42348	1
dme-miR-276b	CG10731	1
dme-miR-276b	CG31626	1
dme-miR-276b	CG31626	1
dme-miR-276b	Gug	1
dme-miR-276b	CG15247	1
dme-miR-276b	hdc	1
dme-miR-276b	CG32726	1
dme-miR-276b	CG6783	1
dme-miR-276b	CG5199	1
dme-miR-276b	CG3191	1
dme-miR-276b	CG3191	1
dme-miR-276b	tkv	1
dme-miR-276b	CG7352	1
dme-miR-276b	HLHm3	1
dme-miR-276b	HLHm3	1
dme-miR-276b	lama	1
dme-miR-276b	CG32085	1
dme-miR-276b	ey	1
dme-miR-276b	prd	1
dme-miR-276b	RN-tre	1
dme-miR-276b	RpL27A	1
dme-miR-276b	Xpac	1
dme-miR-276b	Prm	1
dme-miR-276b	CG12030	1
dme-miR-276b	CG15594	1
dme-miR-276b	Sep4	1
dme-miR-276b	CG8010	1
dme-miR-276b	CG42319	1
dme-miR-276b	onecut	1
dme-miR-276b	lok	1
dme-miR-276b	CG11905	1
dme-miR-276b	CG8012	1
dme-miR-276b	CG5746	1
dme-miR-276b	Hsp60C	1
dme-miR-276b	CG33995	1
dme-miR-276b	CG9106	1
dme-miR-276b	mms4	1
dme-miR-276b	siz	1
dme-miR-276b	ct	1
dme-miR-276b	CG32062	1
dme-miR-276b	per	1
dme-miR-276b	Fer1HCH	1
dme-miR-276b	twe	1
dme-miR-276b	Traf4	1
dme-miR-276b	LpR1	1
dme-miR-276b	CG14231	1
dme-miR-276b	Mef2	1
dme-miR-276b	CG6512	1
dme-miR-276b	CG1988	1
dme-miR-276b	CG5656	1
dme-miR-276b	CG9986	1
dme-miR-276b	CG34125	1
dme-miR-276b	CG5758	1
dme-miR-276b	CG10625	1
dme-miR-276b	CG17734	1
dme-miR-276b	inaE	1
dme-miR-276b	Csk	1
dme-miR-276b	CG3509	1
dme-miR-276b	aPKC	1
dme-miR-276b	fs(2)ltoPP43	1
dme-miR-276b	mnd	1
dme-miR-276b	cue	1
dme-miR-276b	CG18769	1
dme-miR-276b	Nc	1
dme-miR-276b	htl	1
dme-miR-276b	CG32206	1
dme-miR-276b	CG6782	1
dme-miR-276b	CG12004	1
dme-miR-276b	CG2034	1
dme-miR-276b	lat	1
dme-miR-276b	lat	1
dme-miR-276b	CG12506	1
dme-miR-276b	CG9636	1
dme-miR-276b	clumsy	1
dme-miR-276b	Cyp12d1-d	1
dme-miR-276b	Tace	1
dme-miR-276b	vig	1
dme-miR-276b	CG3837	1
dme-miR-276b	CG6188	1
dme-miR-276b	Chro	1
dme-miR-276b	CG32767	1
dme-miR-276b	Kif3C	1
dme-miR-276b	CG3355	1
dme-miR-276b	CG34398	1
dme-miR-276b	CG10543	1
dme-miR-276b	CG11638	1
dme-miR-276b	LpR2	1
dme-miR-276b	CG42235	1
dme-miR-276b	CG13288	1
dme-miR-276b	CG13315	1
dme-miR-276b	bigmax	1
dme-miR-276b	CG15160	1
dme-miR-276b	CG14142	1
dme-miR-276b	Drep-2	1
dme-miR-276b	Drep-2	1
dme-miR-276b	Hsp68	1
dme-miR-276b	Gpb5	1
dme-miR-276b	CG15784	1
dme-miR-276b	CG3604	1
dme-miR-276b	CG17600	1
dme-miR-276b	CG9865	1
dme-miR-276b	CG9865	1
dme-miR-276b	CG8273	1
dme-miR-276b	Sema-5c	1
dme-miR-276b	nub	1
dme-miR-276b	Hydr1	1
dme-miR-276b	CG17322	1
dme-miR-276b	Ercc1	1
dme-miR-276b	Cdc6	1
dme-miR-276b	bnk	1
dme-miR-276b	Ric	1
dme-miR-276b	CG32000	1
dme-miR-276b	Dh31-R1	1
dme-miR-276b	CG5404	1
dme-miR-276b	tacc	1
dme-miR-276b	CG12391	1
dme-miR-276b	HGTX	1
dme-miR-276b	cav	1
dme-miR-276b	didum	1
dme-miR-276b	mus209	1
dme-miR-276b	BtbVII	1
dme-miR-276b	Ppn	1
dme-miR-276b	svp	1
dme-miR-276b	CG14305	1
dme-miR-276b	scrib	1
dme-miR-276b	CG6808	1
dme-miR-276b	CSN1b	1
dme-miR-276b	tim	1
dme-miR-276b	CG11248	1
dme-miR-276b	CG11248	1
dme-miR-276b	ATPCL	1
dme-miR-276b	bs	1
dme-miR-276b	Nf1	1
dme-miR-276b	CG9243	1
dme-miR-276b	CG31262	1
dme-miR-276b	bsh	1
dme-miR-276b	CG8851	1
dme-miR-276b	CG14545	1
dme-miR-276b	CG17122	1
dme-miR-276b	lmd	1
dme-miR-276b	lama	1
dme-miR-276b	Sytbeta	1
dme-miR-276b	CG33713	1
dme-miR-276b	Mf	1
dme-miR-276b	Mf	1
dme-miR-276b	fas	1
dme-miR-276b	CG6959	1
dme-miR-276b	pcx	1
dme-miR-276b	CG4351	1
dme-miR-276b	CG7990	1
dme-miR-276b	Abd-B	1
dme-miR-276b	CG1986	1
dme-miR-276b	CG14932	1
dme-miR-276b	pip	1
dme-miR-276b	CHKov2	1
dme-miR-276b	CG6236	1
dme-miR-276b	CG30275	1
dme-miR-276b	CG34306	1
dme-miR-276b	l(2)k05819	1
dme-miR-276b	CG1208	1
dme-miR-276b	CG31156	1
dme-miR-276b	Hsp26	1
dme-miR-276b	Prm	1
dme-miR-276b	spict	1
dme-miR-276b	aPKC	1
dme-miR-276b	CG10324	1
dme-miR-276b	Pbprp5	1
dme-miR-276b	CG33145	1
dme-miR-276b	tacc	1
dme-miR-276b	CG12050	1
dme-miR-276b	CG30115	1
dme-miR-276b	Hsp70Bb	1
dme-miR-276b	beat-Ic	1
dme-miR-276b	Gint3	1
dme-miR-276b	Nhe1	1
dme-miR-276b	Fer1HCH	1
dme-miR-276b	mbl	1
dme-miR-276b	CG7300	1
dme-miR-276b	CG6327	1
dme-miR-276b	PGRP-SC1b	1
dme-miR-276b	Sin3A	1
dme-miR-276b	gdl	1
dme-miR-276b	mus309	1
dme-miR-276b	CG7369	1
dme-miR-276b	ferrochelatase	1
dme-miR-276b	AP-2	1
dme-miR-276b	CG4949	1
dme-miR-276b	CG30492	1
dme-miR-276b	CG17593	1
dme-miR-276b	CG5026	1
dme-miR-276b	CG10069	1
dme-miR-276b	tomboy40	1
dme-miR-276b	CG7264	1
dme-miR-276b	pdm2	1
dme-miR-276b	jar	1
dme-miR-276b	lola	1
dme-miR-276b	CG1233	1
dme-miR-276b	CG15043	1
dme-miR-276b	Rph	1
dme-miR-276b	l(2)35Bg	1
dme-miR-276b	Pxn	1
dme-miR-276b	CG31688	1
dme-miR-276b	Eh	1
dme-miR-276b	CG7536	1
dme-miR-276b	CG12914	1
dme-miR-276b	CG4629	1
dme-miR-276b	del	1
dme-miR-276b	CG30089	1
dme-miR-276b	CG31855	1
dme-miR-276b	CG13667	1
dme-miR-276b	Adhr	1
dme-miR-276b	CG13177	1
dme-miR-276b	CG31275	1
dme-miR-276b	CG30120	1
dme-miR-276b	CG14869	1
dme-miR-276b	CG3515	1
dme-miR-276b	bs	1
dme-miR-276b	ru	1
dme-miR-276b	exd	1
dme-miR-276b	Nf1	1
dme-miR-276b	RpL39	1
dme-miR-276b	CG5871	1
dme-miR-276b	Jon99Ciii	1
dme-miR-276b	Lcp65Ag1	1
dme-miR-276b	mus209	1
dme-miR-276b	frc	1
dme-miR-276b	shu	1
dme-miR-276b	CG5026	1
dme-miR-276b	Toll-6	1
dme-miR-276b	mid	1
dme-miR-276b	lds	1
dme-miR-276b	CG32062	1
dme-miR-276b	kat80	1
dme-miR-276b	CG4433	1
dme-miR-276b	CG14448	1
dme-miR-276b	tim	1
dme-miR-276b	CG30350	1
dme-miR-276b	ptc	1
dme-miR-276b	CG32033	1
dme-miR-276b	Obp44a	1
dme-miR-276b	CG14932	1
dme-miR-276b	Spec2	1
dme-miR-276b	CG7492	1
dme-miR-276b	CG9416	1
dme-miR-276b	nub	1
dme-miR-276b	vfl	1
dme-miR-276b	CG13743	1
dme-miR-276b	bru-3	1
dme-miR-276b	CG4949	1
dme-miR-276b	Ggamma1	1
dme-miR-276b	wts	1
dme-miR-276b	Gbeta5	1
dme-miR-276b	CG6330	1
dme-miR-276b	CG1597	1
dme-miR-276b	CG7224	1
dme-miR-276b	alpha-Est3	1
dme-miR-276b	Nep3	1
dme-miR-276b	Rh5	1
dme-miR-276b	CG8475	1
dme-miR-276b	Nxt1	1
dme-miR-276b	fred	1
dme-miR-276b	Ipk2	1
dme-miR-276b	spas	1
dme-miR-276b	CG11778	1
dme-miR-276b	CG1434	1
dme-miR-276b	CG15628	1
dme-miR-276b	esg	1
dme-miR-276b	CG13362	1
dme-miR-276b	CG14330	1
dme-miR-276b	jar	1
dme-miR-276b	bnl	1
dme-miR-276b	Mf	1
dme-miR-276b	Mf	1
dme-miR-276b	CG33169	1
dme-miR-276b	CG30263	1
dme-miR-276b	CG6783	1
dme-miR-276b	CG3091	1
dme-miR-276b	Atox1	1
dme-miR-276b	CG30410	1
dme-miR-276b	CG4893	1
dme-miR-276b	CG15282	1
dme-miR-276b	CG3321	1
dme-miR-276b	Anxb11	1
dme-miR-276b	CG14926	1
dme-miR-276b	CG7407	1
dme-miR-276b	Pino	1
dme-miR-276b	Pino	1
dme-miR-276b	pdm2	1
dme-miR-276b	CG4629	1
dme-miR-276b	Fer1HCH	1
dme-miR-276b	plexA	1
dme-miR-276b	GNBP2	1
dme-miR-276b	CG13117	1
dme-miR-276b	Tollo	1
dme-miR-276b	CG1090	1
dme-miR-276b	RpL10Ab	1
dme-miR-276b	CG31919	1
dme-miR-276b	tim	1
dme-miR-276b	Cpr78Cb	1
dme-miR-276b	CG3508	1
dme-miR-276b	CG7852	1
dme-miR-276b	CG17322	1
dme-miR-276b	Rlip	1
dme-miR-276b	ldlCp	1
dme-miR-276b	tam	1
dme-miR-276b	Csk	1
dme-miR-276b	eIF4G2	1
dme-miR-276b	CG1837	1
dme-miR-276b	CG34148	1
dme-miR-276b	Abd-B	1
dme-miR-276b	rost	1
dme-miR-276b	DNApol-alpha180	1
dme-miR-276b	CG15760	1
dme-miR-276b	Gpb5	1
dme-miR-276b	CG15651	1
dme-miR-276b	CG4433	1
dme-miR-276b	CG10344	1
dme-miR-276b	CG31427	1
dme-miR-276b	Fbp1	1
dme-miR-276b	CG12496	1
dme-miR-276b	CG30285	1
dme-miR-276b	CG1753	1
dme-miR-276b	CG2846	1
dme-miR-276b	CG14869	1
dme-miR-276b	CG2909	1
dme-miR-276b	CG6405	1
dme-miR-276b	CG11854	1
dme-miR-276b	CG5189	1
dme-miR-276b	CG8851	1
dme-miR-276b	CG14274	1
dme-miR-276b	Pgm	1
dme-miR-276b	CG8786	1
dme-miR-276b	Neu3	1
dme-miR-276b	CG5506	1
dme-miR-276b	AP-47	1
dme-miR-276b	bsh	1
dme-miR-276b	CG18265	1
dme-miR-276b	CG31176	1
dme-miR-276b	pic	1
dme-miR-276b	CG8500	1
dme-miR-276b	Gug	1
dme-miR-276b	inaE	1
dme-miR-276b	polo	1
dme-miR-276b	CG10344	1
dme-miR-276b	stwl	1
dme-miR-276b	Mpp6	1
dme-miR-276b	tsl	1
dme-miR-276b	l(2)05510	1
dme-miR-276b	CG6325	1
dme-miR-276b	Fbp1	1
dme-miR-276b	Proct	1
dme-miR-276b	CG7565	1
dme-miR-276b	SIFR	1
dme-miR-276b	CG32687	1
dme-miR-276b	CG4945	1
dme-miR-276b	Sin3A	1
dme-miR-276b	CG9664	1
dme-miR-276b	Cdep	1
dme-miR-276b	S6k	1
dme-miR-276b	CG3887	1
dme-miR-276b	Sln	1
dme-miR-276b	CG7224	1
dme-miR-276b	zfh2	1
dme-miR-276b	zfh2	1
dme-miR-276b	zfh2	1
dme-miR-276b	Vang	1
dme-miR-276b	CG31624	1
dme-miR-276b	CG10710	1
dme-miR-276b	CG9865	1
dme-miR-276b	CG9865	1
dme-miR-276b	Myo95E	1
dme-miR-276b	Aats-phe	1
dme-miR-276b	g	1
dme-miR-276b	zuc	1
dme-miR-276b	Nmnat	1
dme-miR-276b	CG7371	1
dme-miR-276b	CG15093	1
dme-miR-276b	Pp1-13C	1
dme-miR-276b	CG33145	1
dme-miR-276b	CG1674	1
dme-miR-276b	lea	1
dme-miR-276b	CG31915	1
dme-miR-276b	CG3419	1
dme-miR-276b	CG14651	1
dme-miR-276b	Lam	1
dme-miR-276b	CG33932	1
dme-miR-276b	CG17996	1
dme-miR-276b	CG33082	1
dme-miR-276b	CG4272	1
dme-miR-276b	CG4272	1
dme-miR-276b	hrg	1
dme-miR-276b	CG7406	1
dme-miR-276b	CG9657	1
dme-miR-276b	CG31275	1
dme-miR-276b	r-cup	1
dme-miR-276b	cav	1
dme-miR-276b	TwdlG	1
dme-miR-276b	mirr	1
dme-miR-276b	pad	1
dme-miR-276b	pad	1
dme-miR-276b	CG12147	1
dme-miR-276b	Cda4	1
dme-miR-276b	fz	1
dme-miR-276b	CG3793	1
dme-miR-276b	CG8359	1
dme-miR-276b	amos	1
dme-miR-276b	NPFR1	1
dme-miR-276b	CG31106	1
dme-miR-276b	vn	1
dme-miR-276b	CG1407	1
dme-miR-276b	cpo	1
dme-miR-276b	Tsp42Eq	1
dme-miR-276b	Nlp	1
dme-miR-276b	CG9865	1
dme-miR-276b	CG9865	1
dme-miR-276b	sec6	1
dme-miR-276b	FucTA	1
dme-miR-276b	Hsp70Ba	1
dme-miR-276b	esc	1
dme-miR-276b	CG4313	1
dme-miR-276b	BicD	1
dme-miR-276b	HLHmdelta	1
dme-miR-276b	CG15005	1
dme-miR-276b	mei-38	1
dme-miR-276b	CG17030	1
dme-miR-276b	slam	1
dme-miR-276b	Adh	1
dme-miR-276b	foi	1
dme-miR-276b	CG31427	1
dme-miR-210	CG18769	1
dme-miR-210	CG18769	1
dme-miR-210	ec	1
dme-miR-210	ec	1
dme-miR-210	Ero1L	1
dme-miR-210	LIMK1	1
dme-miR-210	LIMK1	1
dme-miR-210	Wsck	1
dme-miR-210	Cyp18a1	1
dme-miR-210	Lag1	1
dme-miR-210	Act5C	1
dme-miR-210	CG12917	1
dme-miR-210	mol	1
dme-miR-210	CG15211	1
dme-miR-210	CG8176	1
dme-miR-210	HDAC4	1
dme-miR-210	Ssdp	1
dme-miR-210	loqs	1
dme-miR-210	olf186-F	1
dme-miR-210	tws	1
dme-miR-210	Tpi	1
dme-miR-210	AcCoAS	1
dme-miR-210	CG11897	1
dme-miR-210	NetA	1
dme-miR-210	ple	1
dme-miR-210	ple	1
dme-miR-210	rtGEF	1
dme-miR-210	Pak3	1
dme-miR-210	Pak3	1
dme-miR-210	Gug	1
dme-miR-210	Gug	1
dme-miR-210	CG6006	1
dme-miR-210	CG4021	1
dme-miR-210	CG8176	1
dme-miR-210	Cyp4g1	1
dme-miR-210	f	1
dme-miR-210	PMCA	1
dme-miR-210	CG5830	1
dme-miR-210	CG14229	1
dme-miR-210	shakB	1
dme-miR-210	D1	1
dme-miR-210	CG1882	1
dme-miR-210	CG31120	1
dme-miR-210	gcl	1
dme-miR-210	gcl	1
dme-miR-210	CG32627	1
dme-miR-210	CG32627	1
dme-miR-210	vig2	1
dme-miR-210	SIP2	1
dme-miR-210	egh	1
dme-miR-210	TpnC73F	1
dme-miR-210	MED9	1
dme-miR-210	CG3036	1
dme-miR-210	SMSr	1
dme-miR-210	Dscam	1
dme-miR-210	Jupiter	1
dme-miR-210	CG30121	1
dme-miR-210	CG12027	1
dme-miR-210	CG11760	1
dme-miR-210	scramb2	1
dme-miR-210	Ac13E	1
dme-miR-210	CG12360	1
dme-miR-210	CG1332	1
dme-miR-210	Caki	1
dme-miR-210	onecut	1
dme-miR-210	by	1
dme-miR-210	Smg6	1
dme-miR-210	trio	1
dme-miR-210	sdk	1
dme-miR-210	ct	1
dme-miR-210	CG13604	1
dme-miR-210	Syn	1
dme-miR-210	Sema-1b	1
dme-miR-210	CG31846	1
dme-miR-210	ttk	1
dme-miR-210	ttk	1
dme-miR-210	sna	1
dme-miR-210	twe	1
dme-miR-210	exu	1
dme-miR-210	ase	1
dme-miR-210	Cpr11A	1
dme-miR-210	mbf1	1
dme-miR-210	RhoGAP92B	1
dme-miR-210	Plc21C	1
dme-miR-210	CycE	1
dme-miR-210	Syx7	1
dme-miR-210	Sh3beta	1
dme-miR-210	CG32700	1
dme-miR-210	CG31246	1
dme-miR-210	CG3714	1
dme-miR-210	spin	1
dme-miR-210	nAcRbeta-96A	1
dme-miR-210	Lmpt	1
dme-miR-210	skd	1
dme-miR-210	CG34347	1
dme-miR-210	CG18177	1
dme-miR-210	CG15287	1
dme-miR-210	Syx17	1
dme-miR-210	Bsg	1
dme-miR-210	ort	1
dme-miR-210	Dscam	1
dme-miR-210	CG3967	1
dme-miR-210	Smg5	1
dme-miR-210	fs(2)ltoPP43	1
dme-miR-210	mnd	1
dme-miR-210	CG17257	1
dme-miR-210	PGRP-LD	1
dme-miR-210	jeb	1
dme-miR-210	Lsd-2	1
dme-miR-210	Rbp1	1
dme-miR-210	Vha26	1
dme-miR-210	Vha26	1
dme-miR-210	CG18769	1
dme-miR-210	CG18769	1
dme-miR-210	Rab8	1
dme-miR-210	CG5168	1
dme-miR-210	CG32206	1
dme-miR-210	CG42345	1
dme-miR-210	CG42345	1
dme-miR-210	CG4004	1
dme-miR-210	tmod	1
dme-miR-210	Prosbeta5	1
dme-miR-210	phyl	1
dme-miR-210	CG1136	1
dme-miR-210	Sec16	1
dme-miR-210	lat	1
dme-miR-210	TwdlT	1
dme-miR-210	fus	1
dme-miR-210	fus	1
dme-miR-210	CG5366	1
dme-miR-210	CG11178	1
dme-miR-210	fau	1
dme-miR-210	Bem46	1
dme-miR-210	Hrb87F	1
dme-miR-210	Kif3C	1
dme-miR-210	CG34398	1
dme-miR-210	mys	1
dme-miR-210	CG18577	1
dme-miR-210	pgant2	1
dme-miR-210	par-1	1
dme-miR-210	Pp1-87B	1
dme-miR-210	fbl	1
dme-miR-210	CG11399	1
dme-miR-210	LpR2	1
dme-miR-210	dy	1
dme-miR-210	dy	1
dme-miR-210	Sap-r	1
dme-miR-210	Mkrn1	1
dme-miR-210	nemy	1
dme-miR-210	CG4293	1
dme-miR-210	CG12125	1
dme-miR-210	CG1358	1
dme-miR-210	rho-4	1
dme-miR-210	Apc	1
dme-miR-210	tinc	1
dme-miR-210	tinc	1
dme-miR-210	TRAM	1
dme-miR-210	CG34457	1
dme-miR-210	CG9427	1
dme-miR-210	unc-13	1
dme-miR-210	CG4239	1
dme-miR-210	Rab23	1
dme-miR-210	CG3713	1
dme-miR-210	Lk6	1
dme-miR-210	RhoGAP68F	1
dme-miR-210	CG31304	1
dme-miR-210	CG31304	1
dme-miR-210	alpha-Est8	1
dme-miR-210	Akap200	1
dme-miR-210	CG11656	1
dme-miR-210	CG30438	1
dme-miR-210	jagn	1
dme-miR-210	Ric	1
dme-miR-210	brm	1
dme-miR-210	l(2)03709	1
dme-miR-210	CG31274	1
dme-miR-210	brat	1
dme-miR-210	Tao-1	1
dme-miR-210	Tao-1	1
dme-miR-210	cact	1
dme-miR-210	CG30421	1
dme-miR-210	CG14579	1
dme-miR-210	CG14579	1
dme-miR-210	CG31526	1
dme-miR-210	CG13409	1
dme-miR-210	Proc-R	1
dme-miR-210	CG3655	1
dme-miR-210	LBR	1
dme-miR-210	LBR	1
dme-miR-210	CG13796	1
dme-miR-210	Ppn	1
dme-miR-210	CG6259	1
dme-miR-210	CG6006	1
dme-miR-210	scrib	1
dme-miR-210	Atg12	1
dme-miR-210	Mlc2	1
dme-miR-210	CG30020	1
dme-miR-210	CG9801	1
dme-miR-210	Sur-8	1
dme-miR-210	CG7638	1
dme-miR-210	CG13627	1
dme-miR-210	ATPCL	1
dme-miR-210	ATPCL	1
dme-miR-210	CG1902	1
dme-miR-210	orb	1
dme-miR-210	cul-2	1
dme-miR-210	drm	1
